# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.62,0.64,0.020002365112304688,0.0,0.0
0.814,0.366,0.019995450973510742,0.0,0.0
0.701,0.535,0.020003318786621094,0.0,0.0
0.601,0.656,0.020000696182250977,0.0,0.0
-0.722,0.009,0.019999980926513672,-0.7320500000000003,1.4641000000000006
-0.722,0.009,0.01999950408935547,-0.7320500000000003,1.4641000000000006
-0.734,-0.003,0.020002126693725586,-0.7320500000000003,1.4641000000000006
-0.73,0.033,0.019999027252197266,-0.7320500000000003,1.4641000000000006
-0.808,0.431,0.020000457763671875,0.7320500000000003,1.4641000000000006
-0.665,0.591,0.020001888275146484,0.7320500000000003,1.4641000000000006
-0.654,0.607,0.01999974250793457,0.7320500000000003,1.4641000000000006
-0.654,0.607,0.01999974250793457,0.7320500000000003,1.4641000000000006
0.828,0.353,0.01999950408935547,0.7320500000000003,0.0
0.653,0.633,0.019998550415039062,0.7320500000000003,0.0
0.668,0.585,0.01999950408935547,0.7320500000000003,0.0
0.83,0.346,0.019999265670776367,0.7320500000000003,0.0
0.721,0.0,0.019999027252197266,0.8052550000000004,0.0
0.716,0.008,0.02001023292541504,0.8052550000000004,0.0
0.721,0.003,0.019990205764770508,0.8052550000000004,0.0
0.73,0.003,0.020002365112304688,0.8052550000000004,0.0
0.777,-0.009,0.11999893188476562,0.8857805000000005,0.0
0.777,-0.009,0.019999027252197266,0.8857805000000005,0.0
0.791,-0.003,0.019999265670776367,0.8857805000000005,0.0
0.797,0.0,0.020000934600830078,0.8857805000000005,0.0
0.809,-0.002,0.02000141143798828,0.8857805000000005,0.0
0.868,-0.012,0.12000012397766113,0.9743585500000007,0.0
0.883,0.002,0.020000219345092773,0.9743585500000007,0.0
0.886,0.0,0.019998550415039062,0.9743585500000007,0.0
0.899,0.012,0.01999950408935547,0.9743585500000007,0.0
0.899,0.012,0.02000284194946289,0.9743585500000007,0.0
0.922,-0.005,0.07999992370605469,1.0717944050000008,0.0
0.944,0.003,0.019999980926513672,1.0717944050000008,0.0
0.944,0.003,0.019997119903564453,1.0717944050000008,0.0
0.966,0.014,0.02000141143798828,1.0717944050000008,0.0
0.979,0.011,0.019999265670776367,1.0717944050000008,0.0
1.032,-0.005,0.07999992370605469,1.178973845500001,0.0
1.041,-0.005,0.020001888275146484,1.178973845500001,0.0
1.06,0.0,0.019998788833618164,1.178973845500001,0.0
1.06,0.0,0.020000934600830078,1.178973845500001,0.0
1.073,-0.009,0.01999950408935547,1.178973845500001,0.0
1.168,0.007,0.019999980926513672,1.178973845500001,-2.357947691000002
1.163,0.0,0.02000117301940918,1.178973845500001,-2.357947691000002
1.172,-0.03,0.02000117301940918,1.178973845500001,-2.357947691000002
1.166,-0.029,0.019998788833618164,1.178973845500001,-2.357947691000002
1.295,-0.3,0.019997596740722656,-1.178973845500001,0.0
1.295,-0.3,0.019999980926513672,-1.178973845500001,-2.357947691000002
1.283,-0.302,0.020000696182250977,-1.178973845500001,-2.357947691000002
1.322,-0.226,0.01999807357788086,-1.178973845500001,-2.357947691000002
1.344,-0.2,0.01999950408935547,-1.178973845500001,-2.357947691000002
1.307,-0.234,0.019999265670776367,-1.178973845500001,-2.357947691000002
-1.242,-0.302,0.019999265670776367,0.0,0.0
-1.257,-0.249,0.020000457763671875,0.0,0.0
-1.257,-0.249,0.01999950408935547,0.0,0.0
-1.199,-0.35,0.02000117301940918,0.0,0.0
-0.149,0.0,0.019998550415039062,1.178973845500001,-2.357947691000002
-0.149,0.0,0.020000457763671875,1.178973845500001,-2.357947691000002
-0.149,0.0,0.020003318786621094,1.178973845500001,-2.357947691000002
-0.082,-0.066,0.019998788833618164,1.178973845500001,-2.357947691000002
1.305,-0.239,0.020000219345092773,1.178973845500001,0.0
1.212,-0.323,0.020000696182250977,1.178973845500001,0.0
1.212,-0.323,0.019999265670776367,1.178973845500001,0.0
1.352,-0.165,0.020000219345092773,1.178973845500001,0.0
1.121,-0.026,0.019999265670776367,0.0,0.0
1.064,-0.122,0.01999831199645996,0.0,0.0
1.064,-0.122,0.019999980926513672,0.0,0.0
1.071,-0.099,0.019999980926513672,0.0,0.0
-1.173,0.002,0.019998550415039062,0.0,0.0
-1.174,-0.007,0.01999831199645996,0.0,0.0
-1.174,-0.007,0.019999980926513672,0.0,0.0
-1.157,0.007,0.02000260353088379,0.0,0.0
1.412,-0.186,0.019999980926513672,0.0,0.0
1.412,-0.186,0.02000117301940918,0.0,0.0
1.366,-0.198,0.01999974250793457,0.0,0.0
1.326,-0.236,0.019999027252197266,0.0,0.0
1.09,0.013,0.01999974250793457,0.0,-2.357947691000002
1.112,0.0,0.01999974250793457,0.0,-2.357947691000002
1.112,0.0,0.01999950408935547,0.0,-2.357947691000002
1.146,-0.015,0.01999950408935547,0.0,-2.357947691000002
0.919,0.001,0.01999807357788086,0.0,-2.357947691000002
