# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
0.02660664590723083,0.03588024034289326,0.927302900779741,0.029590474998211602,0.05,0.9917729824845122,0.08325676795474973,0.5321329181446166,0.7176048068578652,0.0644700817047712,0.05366629295653813,0.02743933330129202
0.027381329430169243,0.031035703586414054,0.9546842302099102,0.060626178584625656,0.05,0.9917729824845122,0.08325676795474973,0.5476265886033849,0.6207140717282811,0.037088752274601955,0.022630589370124077,0.05787885663263189
0.016862285785272713,0.013287773531173983,0.9715465159951829,0.07391395211579964,0.05,0.9442402066606115,0.0737977978655859,0.33724571570545425,0.26575547062347965,-0.027306309334571455,-0.00011615425021373194,0.07181084266153992
0.0040351741960334975,-0.0073981088083750896,0.9755816901912164,0.06651584330742455,0.05,0.9811547486384284,0.05289793688903114,0.08070348392066995,-0.1479621761675018,0.005573058447212009,-0.01361790641839341,0.06489163883835135
-0.0037737159376852736,-0.016514743718652865,0.9718079742535312,0.050001099588771684,0.05,1.0,0.03626318530800956,-0.07547431875370547,-0.33029487437305727,0.02819202574646884,-0.013737914280762126,0.04859146730181328
0.00033056337831427474,-0.013896856695022802,0.9721385376318454,0.03610424289374888,0.05,1.0,0.03626318530800956,0.006611267566285495,-0.27793713390045605,0.027861462368154566,0.00015894241426067657,0.035098325889033985
0.0031204535230276997,-0.0076605083906018286,0.9752589911548731,0.028443734503147054,0.05,0.9589385877074881,0.04363759856229019,0.062409070460553995,-0.15321016781203656,-0.016320403447385057,0.01519386405914314,0.02774000781621625
-0.0019455777563750498,-0.004793642120264709,0.9733134133984981,0.023650092382882345,0.05,0.993741704385509,0.02081352364147892,-0.038911555127500996,-0.09587284240529417,0.020428290987010933,-0.002836568741403426,0.023018952144373033
-0.004090065050149749,-0.003563344921134883,0.9692233483483483,0.02008674746174746,0.05,0.9842594774909083,0.024185925608802908,-0.08180130100299499,-0.07126689842269766,0.015036129142559918,0.004099178147055446,0.019468544632302562
-0.00484339811886747,-0.002696896773304952,0.9643799502294809,0.01738985068844251,0.05,0.9842594774909083,0.024185925608802908,-0.0968679623773494,-0.05393793546609904,0.019879527261427388,0.006796074920360398,0.016770423341418293
0.0017346940621414397,-0.0009567687366648613,0.9661146442916223,0.01643308195177765,0.05,0.9786897723864852,0.002190564261908799,0.034693881242828795,-0.019135374733297225,0.012575128094862942,-0.01424251768986885,0.015876241124456743
-0.0009798229588292573,-0.006970582398743642,0.965134821332793,0.009462499553034007,0.05,0.9554481997902194,-0.02431463707791615,-0.019596459176585146,-0.13941164797487282,-0.009686621542573604,-0.03377713663095015,0.00913258781547911
-0.0023077022948220227,-0.009154306455996845,0.962827119037971,0.0003081930970371608,0.05,0.9976808748687938,-0.03397088599041317,-0.046154045896440454,-0.1830861291199369,0.03485375583082273,-0.03427907908745033,0.00029673667172767937
6.581087480717063e-05,-0.013553361344499151,0.9628929299127782,-0.01324516824746199,0.05,0.9976808748687938,-0.03397088599041317,0.0013162174961434125,-0.271067226889983,0.03478794495601556,-0.020725717742951177,-0.012753678860986373
0.004202913900174021,-0.01091736319139465,0.9670958438129522,-0.02416253143885664,0.05,0.9715054966551835,-0.048625462053735254,0.08405827800348042,-0.218347263827893,0.004409652842231271,-0.024462930614878614,-0.023367483730518047
0.0018711746252773054,-0.006757587432933344,0.9689670184382295,-0.030920118871789984,0.05,0.9559032993290718,-0.05797057393191043,0.03742349250554611,-0.1351517486586669,-0.013063719109157712,-0.027050455060120444,-0.029960575392953975
