# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
0.04962768337435519,0.018060067961599785,0.6583677809239941,-0.16686895529061102,0.05,0.6759566210149,-0.2018917637601924,0.9925536674871038,0.3612013592319957,0.01758884009090589,-0.03502280846958139,-0.10986114379978476
0.04664603843353621,0.028002716241800035,0.7050138193575303,-0.13886623904881099,0.05,0.6176950556475885,-0.2275299354253453,0.9329207686707242,0.5600543248360007,-0.08731876370994174,-0.08866369637653432,-0.09790261757161804
0.018258729270631213,0.008184546419314653,0.7232725486281615,-0.13068169262949633,0.05,0.5039148701111131,-0.21769007411027108,0.36517458541262426,0.16369092838629307,-0.21935767851704835,-0.08700838148077475,-0.09451848088717783
-0.03213526292750102,-0.039790511047272326,0.6911372857006605,-0.17047220367676866,0.05,0.5039148701111131,-0.21769007411027108,-0.6427052585500204,-0.7958102209454465,-0.18722241558954733,-0.047217870433502424,-0.11781969613657205
-0.05531533402314415,-0.029843165209894662,0.6358219516775163,-0.20031536888666332,0.05,0.4208943858612849,-0.21507987271267884,-1.106306680462883,-0.5968633041978932,-0.2149275658162314,-0.014764503826015518,-0.1273649087965199
-0.10456192236702766,-0.06519346298313136,0.5312600293104887,-0.2655088318697947,0.05,0.3285379178826965,-0.2319243999920544,-2.091238447340553,-1.3038692596626271,-0.20272211142779217,0.033584431877740295,-0.14105422980134072
-0.05107464686848684,0.03551487011399487,0.4801853824420018,-0.2299939617557998,0.05,0.3541187790157059,-0.24605309635188222,-1.0214929373697368,0.7102974022798975,-0.12606660342629594,-0.01605913459608241,-0.11043973848505988
-0.08218771144932585,-0.020330011811010767,0.39799767099267597,-0.2503239735668106,0.05,0.3541187790157059,-0.24605309635188222,-1.643754228986517,-0.40660023622021535,-0.04387889197697009,0.004270877214928359,-0.0996283584732228
-0.04368965039279993,0.014776191808668376,0.35430802059987604,-0.2355477817581422,0.05,0.3378967590260649,-0.2359319272211788,-0.8737930078559986,0.2955238361733675,-0.01641126157381112,-0.00038414546303661146,-0.08345646831141895
-0.041290702840303395,-0.005596372417319001,0.31301731775957264,-0.2411441541754612,0.05,0.3236493491503749,-0.2218680977791133,-0.8258140568060679,-0.11192744834638002,0.010632031390802266,0.019276056396347913,-0.07548229633340371
-0.008783431791836493,0.020428058922036307,0.30423388596773615,-0.2207160952534249,0.05,0.32230296373645706,-0.24415451258429066,-0.17566863583672987,0.40856117844072615,0.01806907776872091,-0.02343841733086577,-0.06714931535457445
-0.0029373954822344284,0.011177353182173444,0.3012964904855017,-0.20953874207125145,0.05,0.32230296373645706,-0.24415451258429066,-0.05874790964468857,0.22354706364346888,0.021006473250955338,-0.03461577051303921,-0.06313328760681482
0.005116499257476426,-0.0013150029344137781,0.30641298974297815,-0.21085374500566523,0.05,0.3047270560039984,-0.22181885262313947,0.10232998514952851,-0.026300058688275563,-0.001685933738979739,-0.01096510761747424,-0.06460832640568943
-0.014736726484725238,-0.025511128072632977,0.2916762632582529,-0.2363648730782982,0.05,-0.3263004078231052,-0.11755560496779087,-0.29473452969450475,-0.5102225614526595,-0.6179766710813581,0.11880926811050734,-0.06894202294498925
-0.0016267049290918933,0.01915813417073317,0.290049558329161,-0.21720673890756503,0.05,-0.3263004078231052,-0.11755560496779087,-0.03253409858183787,0.3831626834146634,-0.6163499661522662,0.09965113393977416,-0.06300071868625663
-0.025726107101944118,0.028272461171509056,0.2643234512272169,-0.18893427773605598,0.05,-0.3975908327941446,-0.12312219326021565,-0.5145221420388824,0.5654492234301811,-0.6619142840213614,0.06581208447584033,-0.049939760346315844
-0.041364178316832284,0.0252012288581851,0.22295927291038461,-0.16373304887787088,0.05,-0.7,0.11834901711994415,-0.8272835663366457,0.504024577163702,-0.9229592729103846,0.28208206599781505,-0.036505801529210555
-0.056857867599046735,0.030253061750951854,0.16610140531133788,-0.13347998712691903,0.05,-0.6651033849141567,0.14023041229597547,-1.1371573519809346,0.6050612350190371,-0.8312047902254945,0.2737103994228945,-0.02217121344272054
-0.06218871080230551,0.035946209627366166,0.10391269450903237,-0.09753377749955286,0.05,-0.6651033849141567,0.14023041229597547,-1.24377421604611,0.7189241925473233,-0.7690160794231891,0.23776418979552832,-0.010134997625622972
-0.20344211311229704,0.08463055573175385,-0.09952941860326468,-0.012903221767799013,0.05,0.5293280605613694,-0.13500589814282746,-4.068842262245941,1.6926111146350769,0.6288574791646341,-0.12210267637502845,0.0012842501606580249
-0.061179788032642665,-0.03440020020723586,-0.16070920663590735,-0.04730342197503487,0.05,0.5293280605613694,-0.13500589814282746,-1.2235957606528531,-0.6880040041447172,0.6900372671972768,-0.08770247616779259,0.007602095416771399
-0.041278581345452064,-0.017870201137368744,-0.2019877879813594,-0.06517362311240361,0.05,0.6347539786377765,-0.1412314993662836,-0.8255716269090413,-0.35740402274737487,0.8367417666191359,-0.07605787625387998,0.013164275967205206
-0.006463901630655605,-0.0183757809045223,-0.20845168961201502,-0.08354940401692591,0.05,0.8352857071562938,-0.12436653736752348,-0.1292780326131121,-0.367515618090446,1.0437373967683088,-0.04081713335059757,0.01741601443340508
0.02460445828243324,-0.018914001784495246,-0.18384723132958178,-0.10246340580142116,0.05,0.876762712382947,-0.12271692306781677,0.4920891656486648,-0.3782800356899049,1.0606099437125287,-0.020253517266395613,0.018837613469190686
0.05428877483375341,-0.0221858447945264,-0.12955845649582837,-0.12464925059594756,0.05,0.8415329482223098,-0.11767326626541982,1.0857754966750681,-0.443716895890528,0.9710914047181383,0.006975984330527735,0.01614936451057268
0.06078955418039533,-0.006327387912732352,-0.06876890231543303,-0.1309766385086799,0.05,0.8415329482223098,-0.11767326626541982,1.2157910836079067,-0.12654775825464704,0.9103018505377429,0.013303372243260086,0.009007119659207193
0.17228251287385465,0.033898305195203676,0.1035136105584216,-0.09707833331347623,0.05,0.9318388488489171,-0.11519383735583735,3.445650257477093,0.6779661039040735,0.8283252382904955,-0.01811550404236112,-0.010048928788271825
0.05780915961843876,-0.004483931309682471,0.16132277017686036,-0.1015622646231587,0.05,0.9318388488489171,-0.11519383735583735,1.156183192368775,-0.08967862619364941,0.7705160786720567,-0.013631572732678648,-0.016384305874443308
0.04019668069225907,-0.01745427129806021,0.20151945086911943,-0.11901653592121891,0.05,0.6477297638933274,-0.13019655633992183,0.8039336138451814,-0.3490854259612042,0.44621031302420794,-0.011180020418702918,-0.023984146963188863
