#diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w
-0.0016267049290918933,0.01915813417073317,0.290049558329161,-0.21720673890756503,0.05,-0.3263004078231052,-0.11755560496779087
-0.025726107101944118,0.028272461171509056,0.2643234512272169,-0.18893427773605598,0.05,-0.3975908327941446,-0.12312219326021565
-0.041364178316832284,0.0252012288581851,0.22295927291038461,-0.16373304887787088,0.05,-0.7,0.11834901711994415
-0.056857867599046735,0.030253061750951854,0.16610140531133788,-0.13347998712691903,0.05,-0.6651033849141567,0.14023041229597547
-0.06218871080230551,0.035946209627366166,0.10391269450903237,-0.09753377749955286,0.05,-0.6651033849141567,0.14023041229597547
-0.20344211311229704,0.08463055573175385,-0.09952941860326468,-0.012903221767799013,0.05,0.5293280605613694,-0.13500589814282746
-0.061179788032642665,-0.03440020020723586,-0.16070920663590735,-0.04730342197503487,0.05,0.5293280605613694,-0.13500589814282746
-0.041278581345452064,-0.017870201137368744,-0.2019877879813594,-0.06517362311240361,0.05,0.6347539786377765,-0.1412314993662836
-0.006463901630655605,-0.0183757809045223,-0.20845168961201502,-0.08354940401692591,0.05,0.8352857071562938,-0.12436653736752348
0.02460445828243324,-0.018914001784495246,-0.18384723132958178,-0.10246340580142116,0.05,0.876762712382947,-0.12271692306781677
0.05428877483375341,-0.0221858447945264,-0.12955845649582837,-0.12464925059594756,0.05,0.8415329482223098,-0.11767326626541982
0.06078955418039533,-0.006327387912732352,-0.06876890231543303,-0.1309766385086799,0.05,0.8415329482223098,-0.11767326626541982
0.17228251287385465,0.033898305195203676,0.1035136105584216,-0.09707833331347623,0.05,0.9318388488489171,-0.11519383735583735
0.05780915961843876,-0.004483931309682471,0.16132277017686036,-0.1015622646231587,0.05,0.9318388488489171,-0.11519383735583735
0.04019668069225907,-0.01745427129806021,0.20151945086911943,-0.11901653592121891,0.05,0.6477297638933274,-0.13019655633992183
0.0523432220819835,0.011181988007357799,0.25386267295110293,-0.10783454791386111,0.05,0.8966939320698448,-0.11484974376181405
0.034003822066300426,-0.00855641308361181,0.28786649501740336,-0.11639096099747293,0.05,0.9236256334385772,-0.11255389437096044
0.03489032695590455,-0.005374184379076163,0.3227568219733079,-0.12176514537654909,0.05,0.9236256334385772,-0.11255389437096044
0.04123562296691974,-0.003245088105519184,0.36399244494022764,-0.12501023348206827,0.05,0.9020782760197879,-0.06307214165003051
0.07162031742255703,0.043036152422247786,0.4356127623627847,-0.08197408105982049,0.05,0.8493142162997238,-0.059853630496902475
0.060343601598602525,0.02002854119568033,0.4959563639613872,-0.061945539864140156,0.05,0.8473847062096228,-0.05744945052742152
0.05775327131562591,0.016148202145312325,0.5537096352770131,-0.04579733771882783,0.05,0.8473847062096228,-0.05744945052742152
0.0393404898123364,-0.00721361653421005,0.5930501250893495,-0.05301095425303788,0.05,0.8407062958715912,-0.03251381535674839
0.03806430951604234,0.0034338411741162284,0.6311144346053918,-0.04957711307892165,0.05,0.7912157792830028,0.012259061978923742
0.04353420122682805,0.01185840483307321,0.6746486358322199,-0.03771870824584844,0.05,0.8136148417722526,-0.048590957174920506
0.03648300994870046,0.0012419677338595045,0.7111316457809204,-0.03647674051198894,0.05,0.7437287440136495,0.030685280077366338
0.03500158459200309,0.011538811924375194,0.7461332303729235,-0.024937928587613744,0.05,0.7437287440136495,0.030685280077366338
0.019607819565115703,0.0049530285590164425,0.7657410499380392,-0.0199849000285973,0.05,0.7530396313904618,0.0009387016199734118
0.01111777390703228,0.014600644799519575,0.7768588238450714,-0.005384255229077727,0.05,0.6892429079771232,0.029245160486839474
